# field_1, field_2, field_3
-17012302090.7, 0, 0
-17326495690, 0, 0
-17640650401.5, 0, 0
-17954765520, 0, 0
-18268840340.9, 0, 0
-18582874159.9, 0, 0
-18896866273.2, 0, 0
-19210815977.8, 0, 0
-19524722570.6, 0, 0
-19838585349.5, 0, 0
-20152403612.6, 0, 0
-20466176658.5, 0, 0
-20779903786.5, 0, 0
-21093584296.1, 0, 0
-21407217487.5, 0, 0
-21720802661.5, 0, 0
-22034339119.1, 0, 0
-22347826162.1, 0, 0
-22661263092.6, 0, 0
-22974649213.4, 0, 0
-23287983827.8, 0, 0
-23601266239.5, 0, 0
-23914495752.7, 0, 0
-24227671672.6, 0, 0
-24540793304.3, 0, 0
-24853859953.9, 0, 0
-25166870927.9, 0, 0
-25479825533.3, 0, 0
-25792723077.7, 0, 0
-26105562869.3, 0, 0
-26418344217, 0, 0
-26731066429.9, 0, 0
-27043728818, 0, 0
-27356330691.7, 0, 0
-27668871362.3, 0, 0
-27981350141.2, 0, 0
-28293766340.7, 0, 0
-28606119273.8, 0, 0
-28918408253.7, 0, 0
-29230632594.6, 0, 0
-29542791611.1, 0, 0
-29854884618.4, 0, 0
-30166910932.6, 0, 0
-30478869870, 0, 0
-30790760747.8, 0, 0
-31102582883.7, 0, 0
-31414335596.2, 0, 0
-31726018204.1, 0, 0
-32037630027.4, 0, 0
-32349170386.1, 0, 0
-32660638601.3, 0, 0
-32972033994.6, 0, 0
-33283355888.2, 0, 0
-33594603605.1, 0, 0
-33905776468.8, 0, 0
-34216873803.6, 0, 0
-34527894934.5, 0, 0
-34838839186.9, 0, 0
-35149705887.2, 0, 0
-35460494362.3, 0, 0
-35771203939.9, 0, 0
-36081833948.4, 0, 0
-36392383716.6, 0, 0
-36702852574.4, 0, 0
-37013239852.3, 0, 0
-37323544881.2, 0, 0
-37633766993.1, 0, 0
-37943905520.5, 0, 0
-38253959796.6, 0, 0
-38563929155.6, 0, 0
-38873812932, 0, 0
-39183610461.3, 0, 0
-39493321079.7, 0, 0
-39802944124.1, 0, 0
-40112478932, 0, 0
-40421924842, 0, 0
-40731281193.1, 0, 0
-41040547325.3, 0, 0
-41349722579, 0, 0
-41658806295.8, 0, 0
-41967797817.8, 0, 0
-42276696487.9, 0, 0
-42585501649.7, 0, 0
-42894212647.7, 0, 0
-43202828827.2, 0, 0
-43511349534.1, 0, 0
-43819774115.2, 0, 0
-44128101918.1, 0, 0
-44436332291.1, 0, 0
-44744464583.5, 0, 0
-45052498145, 0, 0
-45360432326.5, 0, 0
-45668266479.6, 0, 0
-45975999956.4, 0, 0
-46283632110.4, 0, 0
-46591162295.2, 0, 0
-46898589865.9, 0, 0
-47205914178, 0, 0
-47513134587.8, 0, 0
-47820250452.8, 0, 0
-48127261130.9, 0, 0
-48434165981, 0, 0
-48740964363, 0, 0
-49047655637.4, 0, 0
-49354239165.6, 0, 0
-49660714310, 0, 0
-49967080433.6, 0, 0
-50273336900.6, 0, 0
-50579483075.6, 0, 0
-50885518324.3, 0, 0
-51191442013.5, 0, 0
-51497253510.4, 0, 0
-51802952183.5, 0, 0
-52108537401.7, 0, 0
-52414008535.3, 0, 0
-52719364955.2, 0, 0
-53024606033.1, 0, 0
-53329731141.7, 0, 0
-53634739654.7, 0, 0
-53939630946.4, 0, 0
-54244404392.3, 0, 0
-54549059368.7, 0, 0
-54853595252.6, 0, 0
-55158011422.2, 0, 0
-55462307256.5, 0, 0
-55766482135.3, 0, 0
-56070535439.4, 0, 0
-56374466550.6, 0, 0
-56678274851.5, 0, 0
-56981959725.6, 0, 0
-57285520557.5, 0, 0
-57588956732.6, 0, 0
-57892267637.1, 0, 0
-58195452658.4, 0, 0
-58498511184.8, 0, 0
-58801442605.4, 0, 0
-59104246310.2, 0, 0
-59406921690.3, 0, 0
-59709468137.7, 0, 0
-60011885045.4, 0, 0
-60314171807.3, 0, 0
-60616327818.3, 0, 0
-60918352474.1, 0, 0
-61220245171.7, 0, 0
-61522005311, 0, 0
-61823631831, 0, 0
-62064852133.2, 0, 0
62631083319.5, 0, 0
62381704103.6, 0, 0
62077869074.4, 0, 0
61773889448.5, 0, 0
61469765910.7, 0, 0
61165499147, 0, 0
60861089844.7, 0, 0
60556538692, 0, 0
60251846377.6, 0, 0
59947013591.1, 0, 0
59642041022.7, 0, 0
59336929363.4, 0, 0
59031679304.9, 0, 0
58726291539.4, 0, 0
58420766760, 0, 0
58115105660.5, 0, 0
57809308935.3, 0, 0
57503377279.4, 0, 0
57197311388.7, 0, 0
56891111959.6, 0, 0
56584779689.2, 0, 0
56278315275.3, 0, 0
55971719416.3, 0, 0
55664992811.3, 0, 0
55358136160.1, 0, 0
55051150162.9, 0, 0
54744035520.9, 0, 0
-nan, 0, 0
115853831105, 0, 0
115619789598, 0, 0
115377254775, 0, 0
-nan, 0, 0
52898685462.2, 0, 0
52590689987.1, 0, 0
52282571497.7, 0, 0
51974330700.5, 0, 0
51665968302.7, 0, 0
51357485012, 0, 0
51048881536.8, 0, 0
50740158585.8, 0, 0
50431316868.8, 0, 0
50122357095.5, 0, 0
49813279976.8, 0, 0
49504086223.7, 0, 0
49194776547.9, 0, 0
48885351661.7, 0, 0
48575812278.1, 0, 0
48266159110.1, 0, 0
47956392871.9, 0, 0
47646514277.9, 0, 0
47336524042.9, 0, 0
47026422882.4, 0, 0
46716211512.5, 0, 0
46405890649.7, 0, 0
46095461010.9, 0, 0
45784923313.7, 0, 0
45474278276.1, 0, 0
45163526616.6, 0, 0
44852669054.2, 0, 0
44541706308.3, 0, 0
44230639099.1, 0, 0
43919468146.8, 0, 0
43608194172.3, 0, 0
43296817897.2, 0, 0
42985340043.1, 0, 0
42673761332.3, 0, 0
42362082487.7, 0, 0
42050304232.3, 0, 0
41738427289.8, 0, 0
41426452384.3, 0, 0
41114380240.3, 0, 0
40802211582.6, 0, 0
40489947136.5, 0, 0
40177587627.9, 0, 0
39865133783, 0, 0
39552586328.2, 0, 0
39239945990.5, 0, 0
38927213497.4, 0, 0
38614389576.5, 0, 0
38301474956.1, 0, 0
37988470364.7, 0, 0
37675376531.1, 0, 0
37362194184.7, 0, 0
37048924055.1, 0, 0
36735566872.4, 0, 0
36422123366.8, 0, 0
36108594269.2, 0, 0
35794980310.6, 0, 0
35481282222.4, 0, 0
35167500736.4, 0, 0
34853636584.6, 0, 0
34539690499.6, 0, 0
34225663214, 0, 0
33911555460.9, 0, 0
33597367973.7, 0, 0
33283101486, 0, 0
32968756732, 0, 0
32654334445.8, 0, 0
32339835362, 0, 0
32025260215.5, 0, 0
31710609741.6, 0, 0
31395884675.6, 0, 0
31081085753.2, 0, 0
30766213710.4, 0, 0
30451269283.6, 0, 0
30136253209.1, 0, 0
29821166223.9, 0, 0
29506009064.8, 0, 0
29190782469.1, 0, 0
28875487174.5, 0, 0
28560123918.5, 0, 0
28244693439.2, 0, 0
27929196474.8, 0, 0
27613633763.6, 0, 0
27298006044.5, 0, 0
26982314056, 0, 0
26666558537.4, 0, 0
26350740227.9, 0, 0
26034859867, 0, 0
25718918194.2, 0, 0
25402915949.4, 0, 0
25086853872.6, 0, 0
24770732704.1, 0, 0
24454553184.1, 0, 0
24138316053.2, 0, 0
23822022052.1, 0, 0
23505671921.5, 0, 0
23189266402.7, 0, 0
22872806236.5, 0, 0
22556292164.5, 0, 0
22239724927.8, 0, 0
21923105268.3, 0, 0
21606433927.4, 0, 0
21289711647, 0, 0
20972939169.1, 0, 0
20656117235.6, 0, 0
20339246588.7, 0, 0
20022327970.7, 0, 0
19705362123.9, 0, 0
19388349790.8, 0, 0
19071291713.8, 0, 0
18754188635.5, 0, 0
18437041298.7, 0, 0
18119850446.1, 0, 0
17802616820.6, 0, 0
17485341164.9, 0, 0
17168024222.2, 0, 0
16850666735.3, 0, 0
16533269447.3, 0, 0
16215833101.3, 0, 0
15898358440.5, 0, 0
15580846207.9, 0, 0
15263297146.9, 0, 0
14945712000.6, 0, 0
14628091512.2, 0, 0
14310436425, 0, 0
13992747482.4, 0, 0
13675025427.4, 0, 0
13357271003.4, 0, 0
13039484953.7, 0, 0
12721668021.4, 0, 0
12403820949.9, 0, 0
12085944482.4, 0, 0
11768039361.9, 0, 0
11450106331.8, 0, 0
11132146135, 0, 0
10814159514.8, 0, 0
10496147214, 0, 0
10178109975.8, 0, 0
9860048542.97, 0, 0
9541963658.51, 0, 0
9223856065.14, 0, 0
8905726505.67, 0, 0
8587575722.7, 0, 0
8269404458.85, 0, 0
7951213456.64, 0, 0
7633003458.46, 0, 0
7314775206.64, 0, 0
6996529443.39, 0, 0
6678266910.87, 0, 0
6359988351.04, 0, 0
6041694505.84, 0, 0
5723386117.02, 0, 0
5405063926.26, 0, 0
5086728675.09, 0, 0
4768381104.91, 0, 0
4450021956.96, 0, 0
4131651972.4, 0, 0
3813271892.17, 0, 0
3494882457.12, 0, 0
3176484407.89, 0, 0
2858078485, 0, 0
2539665428.77, 0, 0
2221245979.42, 0, 0
1902820876.88, 0, 0
1584390861.02, 0, 0
1265956671.41, 0, 0
947519047.542, 0, 0
629078728.612, 0, 0
310636453.71, 0, 0
-7807038.39155, 0, 0
-326251008.955, 0, 0
-644694719.7, 0, 0
-963137432.295, 0, 0
-1281578408.83, 0, 0
-1600016911.61, 0, 0
-1918452202.95, 0, 0
-2236883545.82, 0, 0
-2555310202.96, 0, 0
-2873731437.71, 0, 0
-3192146513.52, 0, 0
-3510554694.05, 0, 0
-3828955243.35, 0, 0
-4147347425.64, 0, 0
-4465730505.38, 0, 0
-4784103747.5, 0, 0
-5102466416.92, 0, 0
-5420817779.13, 0, 0
-5739157099.69, 0, 0
-6057483644.57, 0, 0
-6375796679.99, 0, 0
-6694095472.53, 0, 0
-7012379288.96, 0, 0
-7330647396.59, 0, 0
-7648899062.73, 0, 0
-7967133555.33, 0, 0
-8285350142.42, 0, 0
-8603548092.5, 0, 0
-8921726674.34, 0, 0
-9239885157.12, 0, 0
-9558022810.29, 0, 0
-9876138903.64, 0, 0
-10194232707.4, 0, 0
-10512303492.1, 0, 0
-10830350528.7, 0, 0
-11148373088.5, 0, 0
-11466370442.9, 0, 0
-11784341864.3, 0, 0
-12102286624.8, 0, 0
-12420203997.3, 0, 0
-12738093255, 0, 0
-13055953671.4, 0, 0
-13373784520.6, 0, 0
-13691585076.9, 0, 0
-14009354615.1, 0, 0
-14327092410.4, 0, 0
-14644797738.5, 0, 0
-14962469875.3, 0, 0
-15280108097.4, 0, 0
-15597711681.6, 0, 0
-15915279905.3, 0, 0
-16232812046.3, 0, 0
-16550307382.8, 0, 0
-16867765193.5, 0, 0
-17185184757.4, 0, 0
-17502565354.2, 0, 0
-17819906264, 0, 0
-18137206767.1, 0, 0
-18454466144.7, 0, 0
-18771683678.2, 0, 0
-19088858649.5, 0, 0
-19405990341.1, 0, 0
-19723078035.7, 0, 0
-20040121017, 0, 0
-20357118568.8, 0, 0
-20674069975.4, 0, 0
-20990974521.9, 0, 0
-21307831493.5, 0, 0
-21624640176.3, 0, 0
-21941399856.7, 0, 0
-22258109821.7, 0, 0
-22574769358.9, 0, 0
-22891377756.2, 0, 0
-23207934302.2, 0, 0
-23524438286.1, 0, 0
-23840888997.5, 0, 0
-24157285726.7, 0, 0
-24473627764.3, 0, 0
-24789914401.8, 0, 0
-25106144931, 0, 0
-25422318644.4, 0, 0
-25738434835, 0, 0
-26054492796.4, 0, 0
-26370491822.8, 0, 0
-26686431208.9, 0, 0
-27002310250.2, 0, 0
-27318128242.5, 0, 0
-27633884482.3, 0, 0
-27949578266.9, 0, 0
-28265208894, 0, 0
-28580775661.8, 0, 0
-28896277869.5, 0, 0
-29211714816.5, 0, 0
-29527085803.1, 0, 0
-29842390130.1, 0, 0
-30157627098.9, 0, 0
-30472796011.6, 0, 0
-30787896171.1, 0, 0
-31102926880.5, 0, 0
-31417887444, 0, 0
-31732777166.1, 0, 0
-32047595352.3, 0, 0
-32362341308.5, 0, 0
-32677014341.2, 0, 0
-32991613757.9, 0, 0
-33306138866.5, 0, 0
-33620588975.5, 0, 0
-33934963394.5, 0, 0
-34249261433.2, 0, 0
-34563482402.5, 0, 0
-34877625613.7, 0, 0
-35191690378.8, 0, 0
-35505676010.8, 0, 0
-35819581822.8, 0, 0
-36133407129.3, 0, 0
-36447151245, 0, 0
-36760813485.5, 0, 0
-37074393167.2, 0, 0
-37387889607.1, 0, 0
-37701302122.8, 0, 0
-38014630033, 0, 0
-38327872656.9, 0, 0
-38641029314.2, 0, 0
-38954099325.9, 0, 0
-39267082013.3, 0, 0
-39579976698.6, 0, 0
-39892782704.6, 0, 0
-40205499355.2, 0, 0
-40518125974.7, 0, 0
-40830661888.3, 0, 0
-41143106422.1, 0, 0
-41455458902.8, 0, 0
-41767718657.8, 0, 0
-42079885015.5, 0, 0
-42391957305, 0, 0
-42703934856.1, 0, 0
-43015816999.4, 0, 0
-43327603066.5, 0, 0
-43639292389.5, 0, 0
-43950884301.5, 0, 0
-44262378136.3, 0, 0
-44573773228.5, 0, 0
-44885068913.7, 0, 0
-45196264528.1, 0, 0
-45507359408.7, 0, 0
-45818352893.5, 0, 0
-46129244321.3, 0, 0
-46440033031.4, 0, 0
-46750718364.6, 0, 0
-47061299661.7, 0, 0
-47371776265.1, 0, 0
-47682147517.5, 0, 0
-47992412762.7, 0, 0
-48302571345.4, 0, 0
-48612622610.9, 0, 0
-48922565905.6, 0, 0
-49232400576.8, 0, 0
-49542125972.2, 0, 0
-49851741441.1, 0, 0
-50161246333, 0, 0
-50470639998.6, 0, 0
-50779921789.4, 0, 0
-51089091057.9, 0, 0
-51398147157.4, 0, 0
-51707089441.9, 0, 0
-52015917266.6, 0, 0
-52324629987.4, 0, 0
-52633226961.2, 0, 0
-52941707545.7, 0, 0
-53250071099.6, 0, 0
-53558316982.4, 0, 0
-53866444554.7, 0, 0
-54174453177.7, 0, 0
-54482342213.9, 0, 0
-54790111026.4, 0, 0
-55097758979.3, 0, 0
-55405285437.8, 0, 0
-55712689767.8, 0, 0
-56019971336.3, 0, 0
-56327129511.1, 0, 0
-56634163661.2, 0, 0
-56941073156, 0, 0
-57247857366.5, 0, 0
-57554515664.3, 0, 0
-57861047421.8, 0, 0
-58167452012.8, 0, 0
-58473728811.6, 0, 0
-58779877193.8, 0, 0
-59085896535.8, 0, 0
-59391786215, 0, 0
-59697545609.8, 0, 0
-60003174099.4, 0, 0
-60308671064.3, 0, 0
-60614035885.6, 0, 0
-60919267945.8, 0, 0
-61224366628, 0, 0
-61529331316.7, 0, 0
-61834161397.9, 0, 0
-62138856257.6, 0, 0
-62443414829.8, 0, 0
-62687011536.3, 0, 0
63261840777.2, 0, 0
63010062285.1, 0, 0
62703265696.5, 0, 0
62396321604.6, 0, 0
62089230708.5, 0, 0
61781993708.1, 0, 0
61474611303.9, 0, 0
61167084197.1, 0, 0
60859413090, 0, 0
60551598685.3, 0, 0
60243641686.6, 0, 0
59935542798.1, 0, 0
59627302724.8, 0, 0
59318922172.5, 0, 0
59010401847.6, 0, 0
58701742457.2, 0, 0
58392944709.2, 0, 0
58084009312.2, 0, 0
57774936975.4, 0, 0
57465728408.7, 0, 0
57156384322.9, 0, 0
56846905429.2, 0, 0
56537292439.7, 0, 0
56227546067, 0, 0
55917667024.5, 0, 0
55607656026.1, 0, 0
55297513786.6, 0, 0
-nan, 0, 0
116942758146, 0, 0
116701448499, 0, 0
116450014807, 0, 0
115938064330, 0, 0
53433944389.4, 0, 0
53122903527.3, 0, 0
52811737164.6, 0, 0
52500446021.7, 0, 0
52189030819.8, 0, 0
51877492280.3, 0, 0
51565831125.6, 0, 0
51254048078.4, 0, 0
50942143862.1, 0, 0
50630119200.9, 0, 0
50317974819.2, 0, 0
50005711442.3, 0, 0
49693329795.9, 0, 0
49380830606.2, 0, 0
49068214600.2, 0, 0
48755482505.4, 0, 0
48442635049.6, 0, 0
48129672961.5, 0, 0
47816596970.1, 0, 0
47503407805.1, 0, 0
47190106196.6, 0, 0
46876692875.4, 0, 0
46563168572.5, 0, 0
46249534019.9, 0, 0
45935789949.7, 0, 0
45621937094.6, 0, 0
45307976188.1, 0, 0
44993907963.8, 0, 0
44679733156, 0, 0
44365452499.5, 0, 0
44051066729.4, 0, 0
43736576581.7, 0, 0
43421982792.3, 0, 0
43107286098.1, 0, 0
42792487236.2, 0, 0
42477586944.1, 0, 0
42162585959.9, 0, 0
41847485022.1, 0, 0
41532284869.7, 0, 0
41216986242.1, 0, 0
40901589879.1, 0, 0
40586096521, 0, 0
40270506908.5, 0, 0
39954821782.6, 0, 0
39639041885, 0, 0
39323167957.5, 0, 0
39007200742.5, 0, 0
38691140982.8, 0, 0
38374989421.5, 0, 0
38058746802.1, 0, 0
37742413868.5, 0, 0
37425991365.2, 0, 0
37109480036.7, 0, 0
36792880628.1, 0, 0
36476193884.8, 0, 0
36159420552.6, 0, 0
35842561377.7, 0, 0
35525617106.5, 0, 0
35208588485.9, 0, 0
34891476263, 0, 0
34574281185.5, 0, 0
34257004001, 0, 0
33939645457.8, 0, 0
33622206304.4, 0, 0
33304687289.6, 0, 0
32987089162.5, 0, 0
32669412672.5, 0, 0
32351658569.3, 0, 0
32033827603.1, 0, 0
31715920524, 0, 0
31397938082.8, 0, 0
31079881030.2, 0, 0
30761750117.5, 0, 0
30443546096, 0, 0
30125269717.5, 0, 0
29806921733.8, 0, 0
29488502897.3, 0, 0
29170013960.4, 0, 0
28851455675.7, 0, 0
28532828796.3, 0, 0
28214134075.2, 0, 0
27895372266, 0, 0
27576544122.2, 0, 0
27257650397.7, 0, 0
26938691846.5, 0, 0
26619669223, 0, 0
26300583281.6, 0, 0
25981434777.1, 0, 0
25662224464.2, 0, 0
25342953098.1, 0, 0
25023621433.9, 0, 0
24704230227.2, 0, 0
24384780233.6, 0, 0
24065272208.7, 0, 0
23745706908.6, 0, 0
23426085089.4, 0, 0
23106407507.2, 0, 0
22786674918.5, 0, 0
22466888079.9, 0, 0
22147047747.9, 0, 0
21827154679.5, 0, 0
21507209631.6, 0, 0
21187213361.2, 0, 0
20867166625.5, 0, 0
20547070181.9, 0, 0
20226924787.6, 0, 0
19906731200.3, 0, 0
19586490177.6, 0, 0
19266202477.1, 0, 0
18945868856.6, 0, 0
18625490073.9, 0, 0
18305066887.2, 0, 0
17984600054.3, 0, 0
17664090333.3, 0, 0
17343538482.5, 0, 0
17022945259.9, 0, 0
16702311423.9, 0, 0
16381637732.7, 0, 0
16060924944.8, 0, 0
15740173818.5, 0, 0
15419385112.2, 0, 0
15098559584.3, 0, 0
14777697993.4, 0, 0
14456801097.8, 0, 0
14135869656.2, 0, 0
13814904427, 0, 0
13493906168.6, 0, 0
13172875639.7, 0, 0
12851813598.7, 0, 0
12530720804, 0, 0
12209598014.1, 0, 0
11888445987.5, 0, 0
11567265482.6, 0, 0
11246057257.6, 0, 0
10924822071.1, 0, 0
10603560681.2, 0, 0
10282273846.2, 0, 0
9960962324.22, 0, 0
9639626873.5, 0, 0
9318268252.01, 0, 0
8996887217.81, 0, 0
8675484528.76, 0, 0
8354060942.73, 0, 0
8032617217.49, 0, 0
7711154110.67, 0, 0
7389672379.88, 0, 0
7068172782.56, 0, 0
6746656076.12, 0, 0
6425123017.78, 0, 0
6103574364.72, 0, 0
5782010873.93, 0, 0
5460433302.35, 0, 0
5138842406.73, 0, 0
4817238943.74, 0, 0
4495623669.84, 0, 0
4173997341.42, 0, 0
3852360714.66, 0, 0
3530714545.65, 0, 0
3209059590.25, 0, 0
2887396604.22, 0, 0
2565726343.1, 0, 0
2244049562.31, 0, 0
1922367017.01, 0, 0
1600679462.28, 0, 0
1278987652.92, 0, 0
957292343.607, 0, 0
635594288.748, 0, 0
313894242.626, 0, 0
-7807040.77898, 0, 0
-329508807.569, 0, 0
-651210304.212, 0, 0
-972910777.3, 0, 0
-1294609473.63, 0, 0
-1616305640.42, 0, 0
-1937998524.78, 0, 0
-2259687374.51, 0, 0
-2581371437.23, 0, 0
-2903049961.11, 0, 0
-3224722194.42, 0, 0
-3546387385.77, 0, 0
-3868044783.95, 0, 0
-4189693638.18, 0, 0
-4511333197.69, 0, 0
-4832962712.38, 0, 0
-5154581432.01, 0, 0
-5476188606.97, 0, 0
-5797783487.74, 0, 0
-6119365325.22, 0, 0
-6440933370.48, 0, 0
-6762486875.13, 0, 0
-7084025090.77, 0, 0
-7405547269.7, 0, 0
-7727052664.17, 0, 0
-8048540527.08, 0, 0
-8370010111.43, 0, 0
-8691460670.71, 0, 0
-9012891458.61, 0, 0
-9334301729.39, 0, 0
-9655690737.37, 0, 0
-9977057737.49, 0, 0
-10298401984.9, 0, 0
-10619722735.2, 0, 0
-10941019244.3, 0, 0
-11262290768.6, 0, 0
-11583536564.6, 0, 0
-11904755889.6, 0, 0
-12225948001, 0, 0
-12547112156.6, 0, 0
-12868247614.7, 0, 0
-13189353634, 0, 0
-13510429473.6, 0, 0
-13831474393.1, 0, 0
-14152487652.1, 0, 0
-14473468511.3, 0, 0
-14794416231.3, 0, 0
-15115330073.3, 0, 0
-15436209299, 0, 0
-15757053170.5, 0, 0
-16077860950.2, 0, 0
-16398631901.3, 0, 0
-16719365287, 0, 0
-17040060371.4, 0, 0
-17360716418.7, 0, 0
-17681332693.9, 0, 0
-18001908462.3, 0, 0
-18322442989.6, 0, 0
-18642935542, 0, 0
-18963385386.5, 0, 0
-19283791790.1, 0, 0
-19604154020.8, 0, 0
-19924471346.7, 0, 0
-20244743036.6, 0, 0
-20564968359.7, 0, 0
-20885146586, 0, 0
-21205276985.5, 0, 0
-21525358829.3, 0, 0
-21845391388.6, 0, 0
-22165373935.5, 0, 0
-22485305742.1, 0, 0
-22805186081.7, 0, 0
-23125014227.6, 0, 0
-23444789454, 0, 0
-23764511035.4, 0, 0
-24084178247.1, 0, 0
-24403790364.8, 0, 0
-24723346664.9, 0, 0
-25042846424.2, 0, 0
-25362288920.2, 0, 0
-25681673431, 0, 0
-26000999235.1, 0, 0
-26320265611.8, 0, 0
-26639471841.1, 0, 0
-26958617203.1, 0, 0
-27277700979.1, 0, 0
-27596722450.6, 0, 0
-27915680899.8, 0, 0
-28234575609.6, 0, 0
-28553405863.7, 0, 0
-28872170945.8, 0, 0
-29190870141, 0, 0
-29509502734.5, 0, 0
-29828068012.3, 0, 0
-30146565261.2, 0, 0
-30464993768.2, 0, 0
-30783352821.5, 0, 0
-31101641709.7, 0, 0
-31419859721.9, 0, 0
-31738006148.2, 0, 0
-32056080279, 0, 0
-32374081405.7, 0, 0
-32692008820.3, 0, 0
-33009861815.1, 0, 0
-33327639683.7, 0, 0
-33645341720, 0, 0
-33962967218.7, 0, 0
-34280515475.1, 0, 0
-34597985785.4, 0, 0
-34915377446.2, 0, 0
-35232689755.2, 0, 0
-35549922010.4, 0, 0
-35867073510.9, 0, 0
-36184143556.2, 0, 0
-36501131446.7, 0, 0
-36818036483.5, 0, 0
-37134857968.4, 0, 0
-37451595204, 0, 0
-37768247493.6, 0, 0
-38084814141.1, 0, 0
-38401294451.6, 0, 0
-38717687730.3, 0, 0
-39033993283.7, 0, 0
-39350210418.8, 0, 0
-39666338443.5, 0, 0
-39982376666.2, 0, 0
-40298324396.6, 0, 0
-40614180944.5, 0, 0
-40929945621, 0, 0
-41245617737.8, 0, 0
-41561196607.2, 0, 0
-41876681542.8, 0, 0
-42192071858.5, 0, 0
-42507366869.1, 0, 0
-42822565890.5, 0, 0
-43137668239, 0, 0
-43452673232, 0, 0
-43767580187.5, 0, 0
-44082388424.5, 0, 0
-44397097262.8, 0, 0
-44711706023, 0, 0
-45026214026.2, 0, 0
-45340620595.1, 0, 0
-45654925052.4, 0, 0
-45969126722.2, 0, 0
-46283224929.3, 0, 0
-46597218999.1, 0, 0
-46911108258.2, 0, 0
-47224892034, 0, 0
-47538569654.5, 0, 0
-47852140448.8, 0, 0
-48165603746.8, 0, 0
-48478958879.3, 0, 0
-48792205177.9, 0, 0
-49105341975.1, 0, 0
-49418368604.3, 0, 0
-49731284399.9, 0, 0
-50044088696.8, 0, 0
-50356780831.5, 0, 0
-50669360140.5, 0, 0
-50981825961.9, 0, 0
-51294177634.4, 0, 0
-51606414497.7, 0, 0
-51918535892.3, 0, 0
-52230541159.7, 0, 0
-52542429642.3, 0, 0
-52854200683.4, 0, 0
-53165853627.2, 0, 0
-53477387819, 0, 0
-53788802604.7, 0, 0
-54100097331.5, 0, 0
-54411271347.2, 0, 0
-54722324000.8, 0, 0
-55033254642.1, 0, 0
-55344062621.8, 0, 0
-55654747291.8, 0, 0
-55965308004.7, 0, 0
-56275744114.1, 0, 0
-56586054974.6, 0, 0
-56896239941.8, 0, 0
-57206298372.3, 0, 0
-57516229623.5, 0, 0
-57826033053.8, 0, 0
-58135708022.8, 0, 0
-58445253890.8, 0, 0
-58754670019.2, 0, 0
-59063955770.5, 0, 0
-59373110507.9, 0, 0
-59682133595.9, 0, 0
-59991024399.8, 0, 0
-60299782286, 0, 0
-60608406621.8, 0, 0
-60916896775.6, 0, 0
-61225252116.8, 0, 0
-61533472015.6, 0, 0
-61841555843.6, 0, 0
-62149502973.6, 0, 0
-62457312779.6, 0, 0
-62764984632.3, 0, 0
-63072517469.5, 0, 0
-63318524765.5, 0, 0
63902122268.6, 0, 0
63647909930.9, 0, 0
63338109075.2, 0, 0
63028157738.5, 0, 0
62718056633.3, 0, 0
62407806472.7, 0, 0
62097407971.1, 0, 0
61786861843.1, 0, 0
61476168804.6, 0, 0
61165329571.9, 0, 0
60854344862.1, 0, 0
60543215393.2, 0, 0
60231941883.8, 0, 0
59920525053.3, 0, 0
59608965621.9, 0, 0
59297264310.5, 0, 0
58985421840.7, 0, 0
58673438934.8, 0, 0
58361316316, 0, 0
58049054707.9, 0, 0
57736654835.1, 0, 0
57424117422.9, 0, 0
57111443197, 0, 0
56798632884.1, 0, 0
56485687211.5, 0, 0
56172606907.1, 0, 0
55859392699.7, 0, 0
55546045318.6, 0, 0
118081543032, 0, 0
117815578981, 0, 0
117559292155, 0, 0
117174684639, 0, 0
53977336380.8, 0, 0
53663205310.8, 0, 0
53348946191.1, 0, 0
53034559756.1, 0, 0
52720046741.2, 0, 0
52405407882.2, 0, 0
52090643915.6, 0, 0
51775755578.4, 0, 0
51460743608.3, 0, 0
51145608743.8, 0, 0
50830351723.6, 0, 0
50514973287.3, 0, 0
50199474175.1, 0, 0
49883855127.5, 0, 0
49568116886, 0, 0
49252260192.3, 0, 0
48936285788.9, 0, 0
48620194418.8, 0, 0
48303986825.7, 0, 0
47987663753.4, 0, 0
47671225947, 0, 0
47354674151.3, 0, 0
47038009112.4, 0, 0
46721231576.5, 0, 0
46404342290.5, 0, 0
46087342001.7, 0, 0
45770231458, 0, 0
45453011407.8, 0, 0
45135682600.1, 0, 0
44818245784.3, 0, 0
44500701710.4, 0, 0
44183051128.8, 0, 0
43865294790.4, 0, 0
43547433446.6, 0, 0
43229467849.4, 0, 0
42911398751.1, 0, 0
42593226904.6, 0, 0
42274953063.2, 0, 0
41956577980.7, 0, 0
41638102411.4, 0, 0
41319527109.9, 0, 0
41000852831.3, 0, 0
40682080331.3, 0, 0
40363210365.9, 0, 0
40044243691.5, 0, 0
39725181065, 0, 0
39406023243.7, 0, 0
39086770985.3, 0, 0
38767425048, 0, 0
38447986190.2, 0, 0
38128455170.9, 0, 0
37808832749.5, 0, 0
37489119685.6, 0, 0
37169316739.4, 0, 0
36849424671.3, 0, 0
36529444242.3, 0, 0
36209376213.4, 0, 0
35889221346.4, 0, 0
35568980403.2, 0, 0
35248654146, 0, 0
34928243337.6, 0, 0
34607748740.9, 0, 0
34287171119.3, 0, 0
33966511236.4, 0, 0
33645769856.3, 0, 0
33324947743.2, 0, 0
33004045661.9, 0, 0
32683064377.1, 0, 0
32362004654.4, 0, 0
